Unnamed: 0,customer_age,customer_sex,customer_number_of_dependents,customer_education,customer_civil_status,customer_salary_range,customer_relationship_length,customer_available_credit_limit,credit_card_classification,total_products,period_inactive,contacts_in_last_year,credit_card_debt_balance,remaining_credit_limit,transaction_amount_ratio,total_transaction_amount,total_transaction_count,transaction_count_ratio,average_utilization,account_status_knn
2490,45.0,0,3,2.0,3.0,2.0,19,9563.18349963473,1,1,2,3,981,8581.64071031972,0.74569092256758,7477.200000000001,96,0.844550376564049,0.111053579295867,0
2491,49.0,0,3,3.0,2.0,2.0,40,2054.94602237424,1,2,3,1,1166,888.132896524909,0.73909267941977,7477.200000000001,76,0.456533224131227,0.573070646048174,0
2492,40.0,1,4,4.0,2.0,4.0,27,7188.69315158887,1,3,3,3,684,6503.99290057823,0.602107859297172,3313.0,64,0.600622909670387,0.097744147077083,0
2493,33.0,1,1,1.0,3.0,1.0,26,5253.75617481005,1,2,1,3,1430,3823.41852458721,0.649399137049489,7477.200000000001,110,0.761569579391761,0.299489753264032,0
2494,47.0,0,4,2.0,3.0,5.0,36,18825.100000000013,1,5,3,3,681,24048.7506976851,0.754827943769212,2716.0,60,0.750958601823389,0.0196507127663481,0
2495,38.0,0,2,3.0,2.0,3.0,26,18825.100000000013,2,4,1,0,777,26330.2975295454,0.993533957191224,2089.0,55,0.740442594969854,0.0282404324949757,0
2496,52.0,1,3,2.0,3.0,1.0,45,4087.83259476941,1,3,1,2,800,3287.18089340733,0.593861266325999,5207.0,87,0.603268565255412,0.199282361532652,0
2497,54.0,1,3,3.0,2.0,1.0,38,2206.79804964622,1,2,2,2,643,1563.51182937583,0.604279305111585,2493.0,33,0.319821708397874,0.262526886335645,1
2498,42.0,0,2,2.0,2.0,3.0,35,3884.04690160482,1,1,1,2,1339,2544.38313331422,0.666057039248388,4521.0,77,0.601855815786168,0.579910504277806,0
2499,45.0,1,3,4.0,3.0,5.0,32,6074.86942882601,1,1,2,3,337,5737.43056414301,0.846766917985122,3458.0,38,0.612130305966092,0.200157835883398,0
2500,44.0,0,1,3.0,3.0,1.0,34,1891.17684274405,1,6,4,0,566,1324.73171751216,0.644910755435675,3404.0,59,0.664092337771764,0.210541953143485,0
2501,51.0,1,3,3.0,2.0,1.0,38,4871.12824158946,1,9,2,1,1568,3303.08573055065,0.694913387884401,1847.0,30,0.567574976157835,0.465657584329846,0
2502,60.0,1,1,3.0,2.0,1.0,55,10352.0230355534,1,5,1,1,193,10158.1701381283,0.675256140676207,3301.0,65,0.5034377722757,0.0728601272041168,0
2503,53.0,1,2,3.0,2.0,1.0,38,4214.41976383828,1,5,3,3,1258,2955.84865775795,1.01542693747366,2156.0,48,0.960713142662494,0.320429119663443,0
2504,52.0,1,0,2.0,3.0,1.0,46,3868.67811283278,1,4,2,4,1390,2478.24817424855,0.863252164884455,2400.0,52,0.741093928568376,0.372520506006949,0
2505,53.0,0,3,1.0,2.0,3.0,36,18825.100000000013,1,5,3,2,1801,31570.1475544806,0.608957761096201,1312.0,33,0.806722864951671,0.0533174119962472,0
2506,41.0,1,1,3.0,3.0,1.0,30,2747.05123222782,1,3,1,2,1202,1544.27129929586,0.859781724709387,4286.0,75,0.738336605122703,0.47952239616891,0
2507,42.0,0,2,4.0,2.0,4.0,35,18825.100000000013,1,5,3,2,717,31481.6359583628,0.693863793354891,2178.0,51,0.658704309967663,0.0233507155897559,0
2508,48.0,1,4,3.0,3.0,1.0,42,3756.80038905663,1,3,3,2,2159,1597.79654569428,0.482599708109035,3420.0,69,0.586925906111033,0.59760355147139,0
2509,42.0,0,2,2.0,3.0,2.0,35,2004.77491723437,1,3,2,1,452,1551.8835444622,0.726130902861374,4669.0,72,0.750791305018084,0.165333244707424,0
2510,46.0,0,2,3.0,2.0,2.0,40,10587.9165068054,1,3,3,2,0,10587.9165068054,0.773811621298547,4637.0,66,0.524224522254906,0.0,0
2511,40.0,1,2,3.0,2.0,4.0,28,4165.08197979071,1,4,2,5,500,3664.89564541704,0.863260919066788,7477.200000000001,66,0.637844320873247,0.167523670988083,0
2512,42.0,1,1,2.0,3.0,1.0,30,8788.57639669709,1,5,2,1,1161,7626.74409975808,0.780328363444393,4698.0,81,0.88290267500986,0.136686152581059,0
2513,51.0,1,3,3.0,3.0,2.0,41,4661.15668155388,1,2,1,4,665,3996.11771835046,0.813349311236285,2589.0,26,2.11408322938196,0.073353851577993,0
2514,40.0,1,3,4.0,3.0,1.0,34,3377.51947123111,1,5,2,1,1011,2365.97669521502,0.949695259840967,3883.0,82,0.691462136020128,0.428164363708087,0
2515,43.0,1,2,4.0,3.0,1.0,30,2093.30562629773,1,5,2,1,1311,782.156785432177,0.929057066855839,3718.0,54,0.7172218159631,0.630479047416343,0
2516,49.0,0,2,4.0,3.0,2.0,42,11012.5184693938,1,2,2,2,2167,8845.41217311144,0.87233365655629,3898.0,73,0.853474965600209,0.222388914370215,0
2517,48.0,1,3,1.0,3.0,4.0,39,12616.5026493234,1,3,3,2,1080,11535.7062011169,0.849670836704671,4690.0,51,0.603845750088193,0.0870349826767044,0
2518,53.0,1,3,3.0,2.0,1.0,48,18825.100000000013,1,6,3,2,715,24418.6775822016,0.709650205904692,2024.0,37,4.11291342855857,0.0207480732502532,0
2519,51.0,1,1,2.0,3.0,1.0,39,2039.80333384188,1,4,1,2,1438,601.379272425153,0.602408667582404,2155.0,47,0.759788018474805,0.681607412558066,0
2520,46.0,1,3,3.0,2.0,1.0,31,8077.09670680199,1,3,2,1,0,8077.09670680199,0.430410953716669,1929.0,40,0.424721036798446,0.0,1
2521,50.0,0,1,1.0,2.0,2.0,42,4987.36863434182,1,4,1,2,255,4731.76552395947,0.854737994925989,4329.0,72,0.782721988160641,0.0283117329752682,0
2522,36.0,0,0,3.0,1.0,1.0,23,5436.26175754775,1,5,1,3,1907,3528.48340188643,0.769819503774596,7477.200000000001,64,0.584898341510184,0.350771438679381,0
2523,39.0,1,1,2.0,3.0,1.0,27,2575.39122310829,1,3,2,1,1294,1280.45590591822,0.843768238348536,1847.0,51,0.644881774487731,0.641632620231246,0
2524,71.0,0,1,1.0,2.0,3.0,49,7461.98461016195,1,5,3,2,1117,6344.58853924297,1.61343636582585,1433.0,27,0.982058846453374,0.160601351656474,0
2525,43.0,0,3,1.0,2.0,4.0,29,11241.7928242759,1,5,2,3,1156,10085.479286477,0.981754377835048,2899.0,51,0.744245194194894,0.103724903580193,0
2526,44.0,0,1,4.0,2.0,3.0,36,5908.18502298014,1,6,2,2,1501,4406.81948027762,0.701188587806345,2315.0,41,0.450655414321279,0.341267760196689,0
2527,39.0,1,0,2.0,3.0,1.0,32,2421.8485087714,1,27,3,3,0,2421.8485087714,0.688690679798671,2342.0,30,0.439146283930301,0.0,1
2528,51.0,1,2,2.0,3.0,1.0,42,2111.4730420344,1,3,2,3,1330,780.651326920128,0.737365488588671,3609.0,64,1.28526549890559,0.615214844061514,0
2529,30.0,1,1,2.0,3.0,1.0,30,2567.38066780706,1,1,2,0,0,2567.38066780706,0.750251433697227,7477.200000000001,87,0.832894547629127,0.0,0
2530,40.0,0,3,1.0,2.0,1.0,34,18825.100000000013,1,4,2,0,2292,19287.319987502,1.04041743828227,1932.0,35,1.42973444836417,0.107873098221585,0
2531,39.0,1,3,3.0,2.0,1.0,35,1512.8579935098,1,27,2,3,931,580.896733344015,0.556599229283927,4146.0,80,0.732483658999043,0.648026948778492,0
2532,43.0,1,3,2.0,3.0,4.0,37,7874.182415055,1,4,1,2,1605,6268.23259086223,0.644661025044517,1302.0,32,0.475266861156837,0.388004070379182,0
2533,50.0,0,3,3.0,3.0,1.0,34,4633.12915277141,1,3,1,1,1383,3249.83822666535,0.690963818061631,4379.0,65,0.732478267812455,0.291096071717697,0
2534,45.0,0,3,3.0,3.0,4.0,36,1981.21039918482,1,4,2,3,1530,451.167326830847,0.777583902169164,3709.0,74,0.596979053719614,0.779344082690307,0
2535,47.0,1,2,3.0,2.0,4.0,33,2133.71905329645,1,1,2,1,1147,985.865378656784,0.711168388891099,5864.0,89,0.854687250169695,0.573907817034692,0
2536,47.0,1,3,3.0,2.0,2.0,30,2940.97810526997,1,3,2,1,1031,1909.27641219877,0.638236854959837,3747.0,72,0.679756877816198,0.346184274799182,0
2537,38.0,1,3,3.0,3.0,1.0,36,2946.70916843041,1,3,1,2,1382,1564.35211457865,0.779026655557055,3611.0,66,1.01588933177194,0.490177723731151,0
2538,36.0,0,1,4.0,2.0,1.0,36,8270.25264170062,1,4,2,3,1412,6857.48338684594,0.95795021916039,1914.0,38,0.48849773011841,0.177117642454254,0
2539,50.0,0,3,3.0,3.0,4.0,22,7897.25282271191,1,5,1,2,1343,6553.99594616847,0.500387670042316,1849.0,37,0.380812167237792,0.170252722782701,0
2540,46.0,0,1,3.0,3.0,1.0,37,17280.7808476677,1,4,3,5,1569,15711.2482216876,1.20063864994558,3007.0,60,0.863531881625152,0.0946574481487908,0
2541,42.0,1,2,3.0,1.0,1.0,32,2843.62147196489,1,4,1,3,826,2016.97662700331,0.634070846103182,4081.0,81,0.77843620215148,0.327321217475298,0
2542,66.0,1,0,4.0,3.0,1.0,45,3667.89303187007,1,4,1,2,1409,2258.60594712427,0.512343433767711,2667.0,43,0.438558150582755,0.387943650978096,0
2543,43.0,1,2,3.0,3.0,1.0,33,2197.98330829253,1,4,3,1,989,1208.39831166199,0.740244459215823,4629.0,77,0.778748153071941,0.373050384561548,0
2544,40.0,1,4,4.0,3.0,1.0,31,4544.80999878158,1,5,2,1,1388,3156.0216878413,0.67444017919808,3476.0,68,0.957265044190311,0.309658079672457,0
2545,51.0,1,3,3.0,3.0,1.0,43,3074.48399231196,1,3,3,2,329,2744.60130066816,0.843332431748713,5728.0,49,0.793526181221679,0.229185899322735,0
2546,42.0,0,2,2.0,3.0,4.0,29,10076.2109133462,1,5,2,1,1840,8236.0328449614,0.797436706323126,7477.200000000001,92,0.664968592037545,0.211959511007157,0
2547,38.0,0,2,1.0,2.0,4.0,25,2965.34857753222,1,3,2,3,509,2456.07007039956,0.706962150404188,2697.0,49,2.71843113666203,0.229622063742269,1
2548,42.0,1,3,3.0,2.0,1.0,32,3324.93959724111,1,3,3,2,1780,1544.53861615518,0.57211637652948,1973.0,40,0.538697100810603,0.479149388458148,0
2549,41.0,1,2,2.0,3.0,1.0,32,2906.62915947535,1,3,2,3,1001,1905.59980157824,0.674773659305102,2170.0,39,0.484400033070293,0.347008528798116,0
2550,46.0,1,2,1.0,3.0,2.0,36,4653.34602467484,1,5,1,2,2313,2340.05013209812,0.516347553399259,1525.0,39,0.656559325663728,0.516647646267536,0
2551,41.0,0,3,4.0,2.0,5.0,37,18825.100000000013,1,1,2,2,34,23061.807386575,0.570671772372897,2209.0,43,0.650398154778185,0.0025987997170055,0
2552,46.0,1,2,2.0,3.0,1.0,38,4569.80170410125,1,3,3,2,285,4284.74330944232,0.701249370301812,1302.0,31,0.57602335786357,0.0375154571209155,0
2553,43.0,1,1,3.0,3.0,1.0,40,2482.09346627333,1,5,3,2,1839,642.44523000428,0.822359398747045,2619.0,62,0.77736623007724,0.740731254625621,0
2554,52.0,1,2,2.0,2.0,4.0,46,3342.7718440244,1,4,1,1,1468,1874.45318981708,0.405929959390225,4279.0,66,0.734600121173784,0.439363297454269,0
2555,30.0,0,0,3.0,3.0,1.0,21,2501.048166589,1,6,5,2,51,2449.74011722404,0.856522119016047,1694.0,30,0.669591545249271,0.0172315026223483,1
2556,48.0,0,2,3.0,3.0,3.0,41,8349.02243567215,1,5,1,4,777,7571.8671651148,0.603785377573774,7446.0,92,0.775967426885245,0.0965617088524561,0
2557,58.0,1,0,3.0,3.0,1.0,36,1677.64722745114,1,1,3,2,310,1367.59202399499,0.463887929495993,2063.0,39,0.366791216951247,0.191907852244433,1
2558,52.0,0,2,2.0,3.0,5.0,44,18825.100000000013,1,5,1,2,151,27723.8983616014,0.670605859489171,1668.0,37,0.984848493097016,0.0064683188093621,0
2559,48.0,1,1,3.0,2.0,1.0,37,7634.59585130409,1,2,2,1,2143,5490.94167861074,0.6661488387026,4337.0,54,0.542729937541064,0.283432260135864,0
2560,47.0,1,0,2.0,3.0,1.0,33,1887.60096179269,1,3,2,2,1375,512.266247678445,0.602143487441302,4574.0,87,0.82681559247965,0.701642283909566,0
2561,46.0,0,2,3.0,2.0,3.0,30,6612.16817794551,1,3,3,2,1730,4881.91138003473,0.761867230040268,7477.200000000001,85,0.737122536667983,0.276512104538492,0
2562,42.0,1,1,3.0,2.0,1.0,36,3318.7758576114,1,3,2,1,1288,2030.33731663526,0.683968100538813,4033.0,70,0.706126328604311,0.417184601569367,0
2563,51.0,1,2,4.0,3.0,1.0,39,4454.57141542788,1,5,3,2,485,3968.74133621657,0.653218221919841,3603.0,69,0.739550420962071,0.33763257494261,0
2564,45.0,0,1,3.0,3.0,2.0,35,3145.04067670677,1,3,3,1,1388,1756.32936635193,0.633019849190662,1847.0,50,0.61252553495155,0.494207744011175,0
2565,37.0,1,1,2.0,3.0,2.0,16,2916.11689547656,1,5,2,2,1009,1906.89396415435,0.850313226860044,6415.0,88,0.762725337536057,0.419453849778423,0
2566,48.0,0,1,3.0,3.0,4.0,37,9968.12562463096,1,5,1,3,696,9271.49340047264,0.575309545842362,1806.0,33,0.79467261353941,0.0685571455010834,0
2567,48.0,0,2,1.0,3.0,1.0,38,1542.6842530305,1,3,1,1,0,1542.6842530305,0.793071250504392,4504.0,76,0.702293906948721,0.0,0
2568,59.0,1,0,2.0,3.0,1.0,43,1497.33718118466,1,5,2,3,814,683.091946280822,0.566469037033908,2390.0,44,1.01786994438243,0.536444478274597,0
2569,50.0,1,1,3.0,2.0,2.0,39,1635.76310135372,1,4,3,2,1301,334.017168629053,0.799434748843104,2709.0,50,1.15447623700619,0.813029671383568,0
2570,38.0,1,0,3.0,3.0,1.0,23,8900.93749688329,1,3,3,3,182,8718.53955142422,0.460414925191197,1847.0,18,0.382379104510691,0.0156434699518106,0
2571,49.0,1,3,3.0,2.0,2.0,39,18825.100000000013,1,3,1,0,594,2931.33352821813,0.82016153882707,1523.0,35,0.574409649084216,0.0930226769142522,0
2572,35.0,0,3,2.0,3.0,5.0,26,17479.6683302467,1,2,1,2,72,17407.04881482,0.626749867841608,7477.200000000001,96,0.674083176001914,0.0024581476822589,0
2573,55.0,1,1,3.0,3.0,1.0,41,3056.79522325469,1,4,1,4,2382,674.490629666881,0.95850346308389,3073.0,69,0.858443420140609,0.781013088146647,0
2574,52.0,1,2,3.0,3.0,1.0,38,4575.50847052993,1,1,2,3,995,3579.51630932736,0.676353914664465,4063.0,66,1.02182154249019,0.25350798408094,0
2575,50.0,0,1,3.0,3.0,1.0,44,10628.9243448,1,2,2,3,141,10487.49691814,0.633997153188978,7477.200000000001,75,0.866025613162786,0.0571383013153453,0
2576,48.0,0,3,4.0,2.0,3.0,33,10568.2708435016,1,4,1,1,119,10448.5855651902,0.628725874915635,7477.200000000001,103,0.751388395468801,0.0093052897346657,0
2577,41.0,1,0,1.0,2.0,1.0,36,2138.78578780405,1,3,2,2,1057,1081.6163896048,0.742501439448739,4348.0,79,0.699145797102827,0.499034974207181,0
2578,42.0,1,0,3.0,3.0,1.0,30,4663.48052344401,1,4,2,3,1061,3602.3239412255,0.977672304708435,7477.200000000001,64,0.892108918925016,0.23763352034237,0
2579,42.0,0,2,1.0,3.0,1.0,30,3636.93821788804,1,2,2,2,609,3027.48830300909,0.901469220123429,6478.0,68,0.789018551889328,0.208708801695696,0
2580,48.0,1,1,3.0,3.0,1.0,36,1848.88055177933,1,1,2,1,248,1600.38398818581,0.58683665550069,4981.0,76,0.669909109334969,0.0609549287108315,0
2581,53.0,0,2,3.0,3.0,4.0,42,9573.95286988803,1,4,2,1,638,8935.87406560923,0.692367155112836,2828.0,53,0.626090228042677,0.0505690236694687,0
2582,44.0,0,3,4.0,3.0,4.0,39,8005.09633900117,1,4,3,3,1991,6013.73009975612,0.817084341114786,4410.0,72,0.706151067394717,0.368505768879923,0
2583,45.0,1,3,2.0,3.0,1.0,34,1951.21847804756,1,5,2,3,1139,811.954108675139,0.822987806247101,4655.0,70,0.712471817425352,0.584341074582509,0
2584,50.0,1,3,1.0,2.0,1.0,36,3417.23910695197,1,2,1,2,2072,1344.29607902243,0.587796296103805,4172.0,71,0.75779117650116,0.60742995627189,0
2585,40.0,1,3,3.0,3.0,1.0,22,3582.75162563534,1,5,1,1,938,2643.96913573828,1.04184258534772,3502.0,62,0.727476172554847,0.346154140820608,0
2586,62.0,1,0,4.0,3.0,1.0,37,2291.54971380197,1,5,3,1,372,1919.52289658459,1.02480533086955,4169.0,76,0.647373613449279,0.198732274154585,0
2587,47.0,1,1,3.0,2.0,5.0,37,1931.10204664118,1,4,2,3,1123,807.828272091839,0.700128319825244,4093.0,77,0.812702712943773,0.581448833970464,0
2588,47.0,1,2,3.0,2.0,1.0,35,2945.87163196659,1,4,1,3,1962,983.29662251431,0.54996120446531,3689.0,67,0.673713375440796,0.74959907768389,0
2589,33.0,1,2,2.0,2.0,1.0,36,1809.01483196311,1,4,2,2,34,1774.52242609988,0.68112626922638,2157.0,44,0.364681034726684,0.0033651127671447,1
2590,42.0,0,3,3.0,3.0,5.0,26,6819.96240912176,1,4,2,2,1054,5765.04437711107,0.996179197262926,4276.0,69,0.596925664473916,0.168591011747067,0
2591,54.0,0,1,1.0,3.0,2.0,47,2118.04112100235,1,3,1,2,854,1263.71721403841,0.994982610126131,3476.0,65,0.901231512416537,0.275377481249975,0
2592,50.0,1,4,3.0,2.0,1.0,38,2311.83835548745,1,4,2,2,1738,573.544564085644,0.829517998372351,4818.0,71,0.941994341381155,0.755236887562656,0
2593,50.0,1,2,4.0,1.0,1.0,43,2382.19962579097,1,3,2,1,1316,1066.08641658265,0.780826826561524,4573.0,72,0.76575265798406,0.545278302302081,0
2594,51.0,1,3,3.0,3.0,1.0,36,4010.91548690649,1,3,1,2,2064,1946.56598646072,1.20763279816064,2046.0,44,0.78925613878829,0.506537613861766,0
2595,51.0,1,3,3.0,2.0,1.0,36,3356.1389997093,1,2,2,2,908,2447.49268793786,0.894572342999009,7477.200000000001,66,0.970652814865128,0.289086770758563,0
2596,35.0,1,1,2.0,3.0,1.0,27,3072.89797088325,1,3,3,3,1760,1312.67501535689,0.760006353759371,7477.200000000001,96,5.40798283799467,0.615613623013846,0
2597,49.0,1,2,3.0,2.0,1.0,36,5336.75627007493,1,3,2,1,2072,3263.84069041187,0.632056765891952,3992.0,82,0.74969363579314,0.423244328878628,0
2598,65.0,1,0,1.0,3.0,1.0,36,1895.32099609221,1,1,3,3,0,1895.32099609221,0.80167016345035,2415.0,43,0.478211376858286,0.0,1
2599,41.0,0,2,4.0,3.0,2.0,32,4698.16829128126,1,4,1,2,680,4017.27129863557,0.710301093294527,1733.0,31,1.25005302319585,0.130184079097037,0
2600,40.0,0,3,3.0,3.0,1.0,28,5003.33990385691,1,2,2,3,0,5003.33990385691,0.604875980319286,2147.0,44,4.44253602422619,0.0,1
2601,45.0,1,3,3.0,2.0,2.0,31,3410.51903133132,1,6,2,3,1270,2140.46008445675,1.01697406880856,4452.0,63,1.36432168432037,0.481078065242622,0
2602,43.0,0,3,4.0,3.0,5.0,31,18825.100000000013,1,4,2,2,1510,30629.5522391594,0.750318901909342,1627.0,30,0.883848777681127,0.0473630838597438,0
2603,42.0,1,3,4.0,3.0,2.0,27,2771.24651404702,1,3,2,1,480,2291.22033915527,0.720985196329152,1928.0,37,0.689041836516314,0.0948071229845877,1
2604,47.0,1,3,3.0,3.0,1.0,36,2910.60756892031,1,6,1,2,1552,1357.78392698222,0.674055278950338,1677.0,38,0.474293850397049,0.559354629071268,0
2605,40.0,0,4,3.0,3.0,4.0,36,18825.100000000013,1,5,1,2,954,31506.5603767483,0.847203097754468,2118.0,47,0.882634083536073,0.0290161116180039,0
2606,59.0,0,1,3.0,3.0,1.0,48,2912.79201100246,1,4,2,3,2048,863.871446028628,0.880653971503181,1938.0,42,0.602459350257029,0.760948235187769,0
2607,55.0,0,0,3.0,3.0,1.0,46,10391.5326990135,1,5,1,2,1469,8921.72995476592,0.522891565690364,4507.0,47,0.746591862656794,0.152998491317931,0
2608,39.0,1,2,1.0,3.0,1.0,29,2335.51587075943,1,4,2,1,237,2098.18750371973,0.680516482317781,2981.0,59,6.37788693116917,0.0924175884110972,1
2609,52.0,0,2,3.0,3.0,3.0,41,1808.91198541663,1,4,1,2,282,1526.34757484898,1.22681555052508,4343.0,75,0.934539238232561,0.092550541655359,0
2610,68.0,1,0,3.0,3.0,5.0,32,3069.47086747593,1,3,1,3,1984,1085.28267250968,0.639836081478606,2874.0,51,0.882366224862679,0.632422718930215,0
2611,41.0,0,1,1.0,2.0,1.0,36,15626.355316027,1,5,2,3,966,14659.4976297374,0.551070092840527,3562.0,55,0.586610867323005,0.0760288883479414,0
2612,54.0,1,0,2.0,3.0,4.0,43,18825.100000000013,1,3,3,1,1219,30261.6709946772,0.608089977137238,6747.0,66,0.46927045712917,0.0402422171416085,0
2613,45.0,0,3,2.0,3.0,4.0,34,18825.100000000013,1,4,2,2,1308,27398.9700386857,0.904684448941588,4654.0,69,0.661963308016464,0.0470513687769507,0
2614,51.0,1,1,3.0,3.0,2.0,39,5304.75138389956,1,2,2,2,1840,3464.01376263484,0.781074711765968,1847.0,96,0.849475595558263,0.351034588083857,0
2615,53.0,1,2,3.0,3.0,4.0,45,8665.66687986887,1,2,2,2,1016,7649.23335058791,0.585270929816587,2116.0,38,2.83512632944533,0.101727425180312,0
2616,64.0,1,1,4.0,3.0,1.0,55,4168.17952853957,1,4,2,2,15,4152.32746298266,0.715610869578301,1627.0,31,0.723282826114432,0.0073915218974432,0
2617,41.0,1,1,1.0,3.0,1.0,36,3340.82392050651,1,3,1,3,167,3172.98845052061,0.741615733446824,5178.0,80,0.693130245481151,0.0737980409453981,0
2618,47.0,1,1,1.0,3.0,4.0,42,13053.3801349498,1,4,2,3,0,13053.3801349498,0.685946690593127,3027.0,62,0.657508325281159,0.0,0
2619,52.0,1,3,1.0,2.0,3.0,45,18825.100000000013,1,3,1,1,1510,23217.1166022288,0.761471221208667,7477.200000000001,100,0.81097550961957,0.0434827327252,0
2620,45.0,0,3,1.0,3.0,5.0,39,8731.97810938846,1,4,3,2,2026,6705.48958226055,0.654469721475417,7477.200000000001,87,0.710569784635619,0.307395480947076,0
2621,46.0,0,1,1.0,2.0,2.0,34,2611.49302913869,1,4,1,2,1474,1136.92887617198,0.892678649608497,1847.0,38,0.673625113281742,0.57938608891616,0
2622,54.0,1,2,2.0,3.0,1.0,39,2016.36606658436,1,4,3,2,535,1480.43908127743,0.723896933233918,4327.0,70,0.537458586572597,0.338844158452123,0
2623,49.0,1,1,2.0,3.0,1.0,41,2072.557834269,1,3,2,2,1381,690.874871942082,0.695951017500537,4289.0,87,0.736909424630456,0.655825169583423,0
2624,50.0,0,2,3.0,2.0,1.0,35,18825.100000000013,1,4,2,3,2019,29719.2498247325,0.850042805751649,7338.0,68,0.838589784498428,0.0581413999064626,0
2625,36.0,1,2,4.0,3.0,1.0,36,13898.5203217333,1,3,2,2,1438,12459.8678715371,0.707306191712778,3444.0,72,0.575759022680085,0.103912118536474,0
2626,55.0,0,2,1.0,3.0,2.0,49,3718.96973650301,1,4,1,2,2032,1686.39367671412,0.923348493194539,4821.0,85,0.711892303137476,0.551350014803202,0
2627,37.0,1,3,3.0,3.0,1.0,36,7335.37596125693,1,5,3,5,0,7335.37596125693,0.437678841287284,1302.0,23,0.227386868161172,0.0,1
2628,41.0,0,3,4.0,3.0,1.0,31,9317.25638177771,1,5,3,3,1654,7663.18958800762,0.713940063521743,1819.0,52,4.81550933266211,0.177467301584448,0
2629,50.0,0,1,3.0,3.0,4.0,39,18825.100000000013,1,3,2,2,1204,32834.8150438261,0.745580484104095,5290.0,75,0.727520026053785,0.0352017800936698,0
2630,52.0,1,3,3.0,3.0,1.0,42,2159.30468850329,1,4,2,2,1415,743.78028189519,0.644496326011214,4584.0,77,0.749307284351243,0.589552448418173,0
2631,39.0,1,0,4.0,2.0,4.0,29,18825.100000000013,1,2,2,3,0,23227.3042025966,0.928989239168474,7477.200000000001,74,0.708477517548418,0.0,0
2632,56.0,0,4,2.0,2.0,1.0,45,2927.54201675421,1,1,3,2,1041,1886.48599755096,0.810455878914491,4687.0,72,0.770527892694328,0.473048685173543,0
2633,37.0,1,1,3.0,2.0,1.0,30,7064.83132422125,1,5,1,1,1216,5848.05948413689,0.755150713320211,3250.0,74,0.58938008221508,0.463927873137832,0
2634,44.0,1,3,2.0,2.0,1.0,34,6976.30707508055,1,3,1,3,2060,4916.28999811799,0.531370819128005,4780.0,74,0.646717163762868,0.297116549887365,0
2635,47.0,1,0,2.0,3.0,5.0,32,4318.60783151314,1,4,3,2,759,3558.75637733504,0.711357121684686,4596.0,74,0.83211106824022,0.130129465904855,0
2636,50.0,1,1,3.0,3.0,1.0,38,1457.96967606156,1,5,3,2,0,1457.96967606156,0.885180224262979,2492.0,35,0.308507563850766,0.0,1
2637,49.0,0,2,3.0,3.0,4.0,32,4417.41047657649,1,4,2,0,676,3740.53176655624,0.654050307215712,5115.0,80,0.621350171832517,0.103550567568011,0
2638,45.0,1,2,1.0,3.0,2.0,36,17250.2711747048,1,5,2,3,2283,14966.4624766471,0.683759123663153,4665.0,77,0.759231642990588,0.133107797158871,0
2639,49.0,1,1,1.0,3.0,3.0,36,3756.68742720921,1,5,2,3,1734,2022.32100271806,0.718692862292703,4576.0,78,0.716592202318182,0.587200266208134,0
2640,58.0,1,0,3.0,3.0,1.0,48,5214.66411394947,1,5,3,3,1756,3457.77580981958,0.840362552263462,3832.0,59,0.639839710844056,0.352249448388811,0
2641,45.0,1,4,3.0,2.0,2.0,32,18192.4774206015,1,1,2,1,1436,16756.2216030683,0.603303869385601,6716.0,85,0.64582928204052,0.0693215477542405,0
2642,44.0,1,2,3.0,3.0,1.0,40,14521.8548942212,1,3,1,2,1671,12850.5788510872,0.843399561473468,3618.0,56,1.02134022155007,0.164941978923057,0
2643,40.0,0,3,4.0,3.0,4.0,32,3293.79432774674,1,4,1,2,1983,1310.39991478379,0.730447872777412,4596.0,72,0.606731843660971,0.615995100818171,0
2644,39.0,0,3,3.0,3.0,5.0,35,6586.47441307877,1,2,2,2,1821,4765.13988939976,0.716766133621522,5370.0,74,0.774997303159347,0.614912447523573,0
2645,41.0,1,2,2.0,3.0,1.0,36,6470.60405912138,1,3,2,1,445,6025.52172236067,0.704749693269802,3423.0,74,0.898842880160501,0.0373434936208983,0
2646,46.0,1,2,3.0,3.0,2.0,39,16389.8369795247,1,5,2,2,1505,14883.9808836351,0.912867574652353,1531.0,43,1.10352806780562,0.0993476082184345,0
2647,50.0,1,3,3.0,2.0,1.0,36,1522.37291306815,1,5,2,2,806,715.803974149173,1.49879579328616,2311.0,51,1.3035399713284,0.522477915912113,0
2648,43.0,0,2,3.0,2.0,1.0,33,2019.70762531861,1,4,2,2,965,1054.08068287018,0.600560402005418,4171.0,86,0.708108630332152,0.445423875809542,0
2649,53.0,0,3,3.0,2.0,4.0,36,2369.85150867697,1,5,2,1,1795,574.591057404324,0.575664425759611,4273.0,76,0.822961999863012,0.772686348535574,0
2650,43.0,1,4,1.0,3.0,2.0,37,2374.81882842717,1,4,1,2,0,2374.81882842717,0.759522214299474,3940.0,63,0.84813452989715,0.0,0
2651,43.0,0,3,2.0,2.0,5.0,38,11860.3832449759,1,3,2,2,948,10912.1300266558,0.729932760700843,7477.200000000001,105,0.669339771190347,0.25022192331708,0
2652,58.0,1,0,1.0,2.0,1.0,48,3348.44671409946,1,5,3,2,1484,1863.77348636805,0.626308515883363,4487.0,69,1.00334930078742,0.433704542888811,0
